user_id,first_name,surname,full_name,city,region,country,age,gender,income,employment_status,marital_status,email,phone_number,acquisition_channel
U48674,Barbara,Wilson,Barbara Wilson,SALE,,United Kingdom,,Female,26932.82,Employed full-time,Other,barbara.wilson@hotmail.com,07538794069,Affiliate / Comparison Site
U45836,Hannah,Williams,Hannah Williams,Wolverhampton,West Midlands,uk,,Female,31135.95,Employed full-time,Married,,,Social Media Ads
U71614,Zara,Wood,Zara Wood,Aberdeen,,United Kingdom,52.0,Female,,Employed part-time,Married,zara.wood@btinternet.com,,Paid Search
U91156,Paul,Brown,Paul Brown,,Yorkshire and the Humber,,48.0,Male,18041.95,Self-employed,Married,lucky610@gmail.com,07733618569,Organic Search
U55136,Katie,Shaw,Katie Shaw,,South East,United Kingdom,43.0,Other,25308.79,Employed full-time,,katie.shaw@aol.com,07851320906,Social Media Ads
U48037,Layla,Young,Layla Young,York,Yorkshire and the Humber,UK,62.0,Female,6189.21,Unemployed,Widowed,laylay39@aol.com,07439 036201,Referral
U65195,Leah,Martin,Leah Martin,Birmingham,West Midlands,United Kingdom,52.0,,30634.89,Employed full-time,Divorced,leahm44@live.co.uk,07594 393631,Organic Search
U36586,Sarah,Hughes,Sarah Hughes,,Yorkshire and the Humber,,54.0,Female,22850.99,,Divorced,sarahh47@icloud.com,07672 536 036,Referral
U98580,Elliot,Baker,Elliot Baker,Belfast,Northern Ireland,United Kingdom,33.0,,41608.53,Employed full-time,Single,elliotb17@gmail.com,(07309) 057306,Direct / App Store
U45387,Henry,Morgan,Henry Morgan,Exeter,South West,U.K.,33.0,Male,14459.47,Employed full-time,Single,henry.morgan@icloud.com,+44 7832 407608,Social Media Ads
U64544,Katie,Begum,Katie Begum,Exeter,,UK,42.0,,45192.87,Employed full-time,Married,katie.begum@gmail.com,(07849) 099064,Paid Search
U13220,Max,Jackson,Max Jackson,Southampton ,South East,UK,,Male,43680.81,Employed full-time,Married,max.jackson@gmail.com,07944550185,Affiliate / Comparison Site
U76953,Amelia,Harris,Amelia Harris,ipswich,East of England,United Kingdom,29.0,Female,34749.42,Employed full-time,Married,ameliah96@yahoo.com,07692523311,Organic Search
U17350,Mohammed,O'Brien,Mohammed O'Brien,Derby,East Midlands,UK,,Male,44843.14,,Married,mobrien1990@gmail.com,(07806) 673451,Organic Search
U60166,Florence,Taylor,Florence Taylor,Middlesbrough,North East,United Kingdom,62.0,Female,21512.79,Employed part-time,Married,misty832@gmail.com,+44 7678 017761,Affiliate / Comparison Site
U73538,Janet,Rahman,Janet Rahman,Newport,Wales,United Kingdom,33.0,Female,28656.2,Employed full-time,Married,blaze914@yahoo.co.uk,,Affiliate / Comparison Site
U81524,James,Palmer,James Palmer,Salford,North West,United Kingdom,38.0,Male,20582.64,,Single,,07323335751,Paid Search
U55644,Naomi,Reid,Naomi Reid,Blackburn,North West,,45.0,Female,40213.29,Employed full-time,,naomi.reid@gmail.com,07815 988 337,
U21459,Paul,Young,Paul Young,Doncaster,Yorkshire and the Humber,United Kingdom,54.0,Male,25029.48,,Married,paul.young@icloud.com,,Social Media Ads
U12603,Charlie,Thompson,Charlie Thompson,Aberdeen,Scotland,United Kingdom,37.0,Male,36907.45,Employed full-time,Married,charlie.thompson@outlook.com,07881 024 338,Referral
U16403,Kian,Smith,Kian Smith,,East Midlands,United Kingdom,,Male,,Employed full-time,Separated,kian.smith@hotmail.com,07509 291 062,
U17582,Harry,Bennett,Harry Bennett,Wolverhampton,West Midlands,United kingdom,51.0,Male,,Self-employed,Married,harryb31@icloud.com,+44 7173 624615,
U95586,Malcolm,Martin,Malcolm Martin,Gloucester,South West,United kingdom,25.0,Male,18849.15,Self-employed,Single,malcolm.martin@outlook.com,(07137) 959087,Referral
U15298,Harrison,Bennett,Harrison Bennett,Plymouth,South West,UK,,,31679.53,Employed full-time,Married,harrison.bennett@gmail.com,07588 039 948,Direct / App Store
U16165,George,Campbell,George Campbell,Warrington,,,26.0,,30972.97,Employed full-time,Separated,george.campbell@icloud.com,(07568) 494846,Direct / App Store
U42894,Simon,Patel,Simon Patel,Blackpool,North West,United Kingdom,65.0,Male,,Retired,,simon.patel@hotmail.com,07685 624507,
U20385,Graham,Clark,Graham Clark,Dundee,,United kingdom,34.0,Male,45874.7,Employed full-time,Single,,(07379) 020078,Direct / App Store
U26204,Helen,Hill,Helen Hill,Doncaster,Yorkshire and the Humber,,23.0,Female,21925.57,Employed part-time,Single,helen.hill@hotmail.com,+44 7176 423818,Paid Search
U17782,Harry,Gray,Harry Gray,,Yorkshire and the Humber,U.K.,31.0,Male,6398.37,Unemployed,Single,harry.gray@gmail.com,,
U21515,Jasper,Johnson,Jasper Johnson,Sunderland,North East,,39.0,Male,18847.23,Self-employed,Single,jasperj27@@gmail.com,07908 266282,Organic Search
U28312,Oscar,Reid,Oscar Reid,Westminster,Greater London,United Kingdom,35.0,Male,27255.95,Self-employed,,oreid1978@yahoo.co.uk,07351798219,Referral
U35161,Charlie,Dimitrov,Charlie Dimitrov,Coventry,West Midlands,U.K.,50.0,Male,28433.78,,Married,charlie.dimitrov@gmail.com,07569652625,Social Media Ads
U24626,Richard,Scott,Richard Scott,Leicester,East Midlands,UK,,Male,33749.92,Employed full-time,,richards55@icloud.com,07555 623 407,Direct / App Store
U81593,Rosie,Taylor,Rosie Taylor,Manchester,North West,United Kingdom,45.0,Female,13941.44,Employed part-time,Married,rtaylor1971@btinternet.com,07865 668 438,Organic Search
U38724,Elsie,Kowalski,Elsie Kowalski,BASILDON,East of England,United Kingdom,21.0,Female,24020.8,Employed full-time,Single,rocket61@outlook.com,07192943109,Organic Search
U81432,Linda,Clarke,Linda Clarke, Exeter,South West,United Kingdom,35.0,,21157.02,Employed part-time,Single,linda.clarke@icloud.com,07948566362,Organic Search
U89725,Christine,Williams,Christine Williams,,North East,United Kingdom,39.0,,,,Married,christinew40@gmail.com,07243 772640,Paid Search
U68635,Deborah,Simpson,Deborah Simpson,Doncaster,,uk,48.0,Female,61906.4,Self-employed,Married,,07397 883937,Paid Search
U88083,Andrew,Baker,Andrew Baker,York,Yorkshire and the Humber,uk,42.0,Male,35146.74,Employed full-time,Single,cheeky993@yahoo.co.uk,07760602664,Paid Search
U24668,Kian,Begum,Kian Begum,Salford,North West,United Kingdom,41.0,Male,,Employed full-time,Married,kian.begum@gmail.com,07539 924713,Organic Search
U94092,Florence,Mitchell,Florence Mitchell, Blackpool,North West,United Kingdom,26.0,Female,26485.87,Self-employed,Divorced,florence.mitchell@gmail.com,07969 545071,Social Media Ads
U32755,Sofia,Popescu,Sofia Popescu,Southampton,South East,UK,42.0,Female,13663.73,Employed part-time,Single,sofia.popescu@gmail.com,07742676624,
U22196,Deborah,Gray,Deborah Gray,swindon,South West,United kingdom,45.0,Female,32832.45,Employed full-time,Married,dgray1979@live.co.uk,07698 498199,
U21113,Rosie,Khan,Rosie Khan,BRIGHTON,South East,United Kingdom,,Female,7427.17,Unemployed,Married,,+44 7187 014537,Paid Search
U60042,Logan,Brown,Logan Brown,BOURNEMOUTH,South West,UK,32.0,Other,,Employed full-time,Single,logan.brown@gmail.com,+44 7989 193232,Direct / App Store
U94011,Sarah,Watson,Sarah Watson,Wolverhampton,West Midlands,,20.0,Female,10393.22,Employed part-time,Single,swatson2005@gmail.com,+44 7446 639042,Direct / App Store
U40233,Susan,Kowalski,Susan Kowalski,Sunderland,North East,UK,42.0,Female,42581.92,Employed full-time,Married,susan.kowalski@gmail.com,07243 714912,Organic Search
U15028,Neil,Green,Neil Green,Slough,South East,United Kingdom,57.0,Other,,Self-employed,Married,neilg13@gmail.com,,Organic Search
U80210,George,Shaw,George Shaw,Cardiff,,UK,60.0,,8000.0,,Single,georges65@gmail.com,(07651) 554947,Referral
U82411,Martin,Watson,Martin Watson,Slough,South East,UK,65.0,Male,39361.26,Self-employed,Divorced,martinw9@outlook.com,07410739476,Affiliate / Comparison Site
U86811,Simon,Andersson,Simon Andersson,Huddersfield,Yorkshire and the Humber,United Kingdom,23.0,Male,9153.08,Unemployed,Married,simon.andersson@hotmail.com,,Social Media Ads
U11496,Jayden,Robinson,Jayden Robinson,Warrington,North West,United kingdom,47.0,Male,36776.81,Employed full-time,Married,jaydenr51@gmail.com,,Social Media Ads
U27431,Sarah,Bell,Sarah Bell,warrington,North West,United Kingdom,59.0,Female,7229.6,,Married,,,Referral
U36853,Zara,Taylor,Zara Taylor,,Greater London,,37.0,,9606.42,,Single,ztaylor1974@yahoo.co.uk,(07416) 372778,Referral
U65396,Nathan,Silva,Nathan Silva,Rotherham,Yorkshire and the Humber,United Kingdom,33.0,Male,,Employed full-time,Other,nathan.silva@gmail.com,+44 7160 788094,Direct / App Store
U15289,Aaron,Wood,Aaron Wood,Bath,South West,United Kingdom,61.0,Male,,Retired,Widowed,aaron.wood@hotmail.com,,Referral
U48884,Daisy,Morgan,Daisy Morgan,Manchester,North West,United Kingdom,41.0,Female,22385.85,Self-employed,Married,daisy.morgan@hotmail.com,,Organic Search
U20649,Florence,Clark,Florence Clark,Blackburn,North West,United Kingdom,54.0,Female,40660.22,,Single,florencec13@gmail.com,+44 7450 498397,Direct / App Store
U51186,Patricia,Hussain,Patricia Hussain,MANCHESTER,North West,UK,25.0,Female,,Employed full-time,,patriciah33@hotmail.com,,Paid Search
U18894,Thomas,White,Thomas White,Portsmouth,South East,United Kingdom,57.0,Male,52699.36,Employed full-time,Married,twhite1972@yahoo.com,07778760327,Organic Search
U55986,Gabriel,Thomas,Gabriel Thomas,Oxford,South East,United Kingdom,44.0,,34456.28,Employed full-time,Single,gabriel.thomas@outlook.com,+44 7734 139910,
U90278,Jake,Lewis,Jake Lewis,Aberdeen,Scotland,,,Male,,Employed full-time,Married,jake.lewis@icloud_com,07388484099,Affiliate / Comparison Site
U74360,Alfie,Williams,Alfie Williams,Exeter,South West,United Kingdom,60.0,Male,17951.23,Self-employed,Married,alfie.williams@hotmail.com,+44 7544 651380,Referral
U42143,Jacob,Clark,Jacob Clark,Gillingham,South East,UK,33.0,Male,24140.86,Employed full-time,Separated,,(07792) 236785,Organic Search
U64981,Toby,Richardson,Toby Richardson,Wakefield,Yorkshire and the Humber,UK,45.0,Male,35279.74,Employed full-time,Divorced,toby.richardson@gmail.com,07965 971 551,
U19336,Leo,Phillips,Leo Phillips,EDINBURGH,Scotland,UK,58.0,Male,26340.48,Employed full-time,Single,leop20@btinternet.com,07295 877 084,Affiliate / Comparison Site
U71423,Ava,Robinson,Ava Robinson,Exeter,South West,UK,61.0,Female,14776.42,Retired,Single,ava.robinson@gmail.com,(07835) 200865,Social Media Ads
U48286,Callum,Edwards,Callum Edwards,Northampton,East Midlands,United Kingdom,,Male,62140.8,Self-employed,Widowed,callum.edwards@gmail.com,+44 7504 650739,Paid Search
U97602,Julie,Scott,Julie Scott,,Scotland,,,,21617.82,Self-employed,Married,,07620 283 116,Direct / App Store
U39448,Trevor,Hussain,Trevor Hussain,WOLVERHAMPTON,West Midlands,United Kingdom,52.0,,16382.27,Employed part-time,Single,trevor.hussain@gmail.com,07862 647 773,Organic Search
U12351,Evie,Marshall,Evie Marshall,Ipswich,East of England,United kingdom,45.0,Female,30997.36,Employed full-time,Divorced,evie.marshall@outlook.com,,Organic Search
U45266,Alfie,Rahman,Alfie Rahman,Sale,North West,United kingdom,38.0,Male,30212.91,Self-employed,Married,alfie.rahman@gmail.com,+44 7435 271835,Referral
U29963,Margaret,Watts,Margaret Watts,Plymouth,,UK,52.0,Female,41669.55,Self-employed,Divorced,wolfy292@btinternet.com,07355 217117,Paid Search
U78826,Kian,Wright,Kian Wright,CHELMSFORD,East of England,U.K.,32.0,Male,8000.0,,Married,kian.wright@gmail.com,07607 712 195,Direct / App Store
U31257,Neil,Malik,Neil Malik,Aberdeen,Scotland,,31.0,Male,35653.42,Employed full-time,Married,legend809@gmail.com,+44 7154 361665,Affiliate / Comparison Site
U79132,Holly,Baker,Holly Baker,Huddersfield,Yorkshire and the Humber,,27.0,Female,,Employed full-time,Single,holly.baker@gmail.com,07380 790551,Social Media Ads
U77422,Thomas,Dimitrov,Thomas Dimitrov,NORTHAMPTON,East Midlands,UK,30.0,Male,35930.76,Employed full-time,Married,thomas.dimitrov@gmail.com,(07868) 289733,Social Media Ads
U45433,Holly,Turner,Holly Turner,Southampton,,UK,30.0,Female,31762.74,,Single,holly.turner@btinternet.com,(07455) 066407,Affiliate / Comparison Site
U55968,Sophie,Marshall,Sophie Marshall,Southampton,South East,UK,33.0,Female,31861.6,Employed full-time,,sophie.marshall@yahoo.co.uk,07162 790 557,Affiliate / Comparison Site
U57384,Ryan,Clarke,Ryan Clarke, Sunderland,North East,United Kingdom,40.0,Male,,Employed full-time,Single,,(07811) 768433,Referral
U28682,Toby,Evans,Toby Evans,sale,North West,United Kingdom,60.0,Male,14473.94,Retired,,tobye55@yahoo.co.uk,(07388) 626851,
U35779,Barbara,Mitchell,Barbara Mitchell,Wakefield,Yorkshire and the Humber,United kingdom,,Female,55638.01,Employed full-time,Single,barbara.mitchell@hotmail.com,(07463) 816830,Affiliate / Comparison Site
U86636,Rosie,Wood,Rosie Wood,Hull,Yorkshire and the Humber,UK,60.0,Female,10689.61,,Married,rosiew3@icloud.com,07711 780 852,Organic Search
U73576,Richard,Bailey,Richard Bailey,London ,Greater London,United kingdom,56.0,Male,49830.62,Employed full-time,Single,richardb92@gmail.com,07460 034899,Organic Search
U74555,Megan,Adams,Megan Adams,,South East,U.K.,,Female,20346.27,Employed full-time,Married,megan.adams@hotmail.com,(07804) 518452,Paid Search
U29321,Daisy,Taylor,Daisy Taylor,Watford,East of England,United Kingdom,34.0,Female,31100.62,Employed full-time,Married,daisy.taylor@icloud.com,07721 682 148,Paid Search
U84987,Sophia,Thompson,Sophia Thompson,paisley,Scotland,uk,39.0,Female,17053.82,Employed part-time,Married,sophiat8@gmail.com,(07515) 531513,Organic Search
U55409,Yasmin,Ryan,Yasmin Ryan,Bath,,United Kingdom,25.0,,23739.29,,Single,,,
U32291,Kevin,Jackson,Kevin Jackson,Bournemouth,South West,UK,51.0,Male,22980.48,Employed full-time,,kevin.jackson@yahoo.co.uk,07852 075264,Paid Search
U56628,Patricia,Hughes,Patricia Hughes,Hull,Yorkshire and the Humber,United Kingdom,21.0,Female,14095.64,Employed part-time,Married,patricia.hughes@gmail.com,(07398) 781359,Paid Search
U74875,Karen,Costa,Karen Costa,Bath,South West,U.K.,56.0,Female,43853.54,Employed full-time,Married,,,Affiliate / Comparison Site
U41138,Abigail,Sullivan,Abigail Sullivan,Chelmsford,East of England,UK,61.0,Female,34901.6,Employed full-time,Divorced,abigail.sullivan@hotmail.com,07316 229 661,Social Media Ads
U14403,Harry,Ahmed,Harry Ahmed,Ipswich,East of England,,38.0,Male,54842.21,Employed full-time,Separated,harry.ahmed@hotmail.com,07240 527706,
U85053,Grace,Walker,Grace Walker,Nottingham,East Midlands,U.K.,55.0,Female,8381.08,Unemployed,Single,grace.walker@outlook.com,,
U91791,Leo,King,Leo King,Cambridge,East of England,United Kingdom,63.0,Male,28969.52,Employed full-time,Divorced,leo.king@yahoo.co.uk,07334805563,Social Media Ads
U46032,Owen,Phillips,Owen Phillips,Westminster,Greater London,United Kingdom,43.0,Male,14000.0,Employed full-time,Single,ophillips1997@hotmail.com,07382941260,Paid Search
U44307,Mohammed,Dimitrov,Mohammed Dimitrov,Preston,North West,,48.0,Male,16940.7,Employed full-time,Widowed,mohammed.dimitrov@gmail.com,,Referral
U82800,Oliver,Edwards,Oliver Edwards,Basildon,East of England,UK,56.0,Male,14173.19,Employed part-time,Married,starlight916@yahoo.co.uk,07690788025,Direct / App Store
U12673,Grace,Novak,Grace Novak,,North East,United Kingdom,64.0,Female,7675.35,,Married,grace.novak@hotmail.com,+44 7439 500758,Referral
U74943,Barry,Watts,Barry Watts,Liverpool,North West,United Kingdom,60.0,Male,16440.62,Retired,Married,blaze318@icloud.com,07311 850255,Direct / App Store
U84869,Lily,Wilson,Lily Wilson,Basildon,,uk,26.0,Female,34573.07,Self-employed,Other,lily.wilson@icloud.com,07493 669 293,Direct / App Store
U80815,Ella,Green,Ella Green,,South West,uk,45.0,Female,30780.99,Employed full-time,Married,ella.green@gmail.com,,Affiliate / Comparison Site
U40141,Florence,Andersson,Florence Andersson,Sheffield,Yorkshire and the Humber,UK,30.0,Female,,Self-employed,Divorced,florencea51@outlook.com,(07983) 106194,Referral
U49159,Samuel,Robinson,Samuel Robinson,Stockport,North West,UK,28.0,,,Employed full-time,,samuel.robinson@yahoo.co.uk,,Social Media Ads
U14778,Anjali,Scott,Anjali Scott,Bolton,North West,United Kingdom,28.0,,15828.75,,Divorced,anjalis54@gmail.com,(07604) 205196,Paid Search
U51054,Sebastian,Rossi,Sebastian Rossi,Nottingham,East Midlands,,23.0,Male,14811.19,Employed part-time,Single,sebastian.rossi@aol.com,07759 903 209,Referral
U52894,Grace,Bennett,Grace Bennett,Belfast,Northern Ireland,United Kingdom,29.0,Female,23062.72,,Married,grace.bennett@hotmail.com,,Social Media Ads
U62400,Henry,Roberts,Henry Roberts,Cambridge,East of England,United Kingdom,36.0,,33964.26,Employed full-time,Married,legend466@icloud.com,07738122169,
U58774,Ruby,Malik,Ruby Malik,,North West,United Kingdom,32.0,Female,,Employed full-time,Married,,+44 7473 120508,Affiliate / Comparison Site
U37716,Riley,Morgan,Riley Morgan,worcester,West Midlands,United Kingdom,48.0,,53818.88,Employed full-time,Single,riley.morgan@gmail.com,+44 7304 009586,Affiliate / Comparison Site
U71619,Millie,Scott,Millie Scott,IPSWICH,East of England,United Kingdom,36.0,,40263.03,Employed full-time,Widowed,millie.scott@yahoo.co.uk,07284 792 283,Paid Search
U89446,Alex,Murphy,Alex Murphy,Northampton,East Midlands,United Kingdom,59.0,Other,49624.35,Employed full-time,Married,alex.murphy@gmail.com,+44 7137 414520,Referral
U29055,Yasmin,Murphy,Yasmin Murphy,,South West,,,Female,,Employed full-time,Divorced,rebel267@yahoo.co.uk,(07869) 859189,
U49422,Rosie,White,Rosie White,wakefield,Yorkshire and the Humber,UK,40.0,Female,,Employed full-time,Single,,+44 7877 936697,Affiliate / Comparison Site
U12116,Ella,Costa,Ella Costa,Watford,East of England,United kingdom,29.0,Female,22992.22,Employed full-time,,,(07203) 048924,Organic Search
U92053,Karen,Hughes,Karen Hughes,Norwich,East of England,United Kingdom,37.0,Female,,Self-employed,Married,,07325 983 631,Affiliate / Comparison Site
U81809,Leo,Shah,Leo Shah,York,,United Kingdom,29.0,Male,24438.51,Employed full-time,,leos83@gmail.com,07490 740441,Affiliate / Comparison Site
U90921,Phoebe,Morris,Phoebe Morris,Salford,North West,UK,,Female,29164.1,Employed full-time,Married,phoebem35@gmail.com,+44 7523 211673,Paid Search
U66999,Simon,Ward,Simon Ward, Coventry,West Midlands,,63.0,Male,6916.56,Unemployed,,simon.ward@btinternet.com,07313 149 429,
U35461,Sebastian,Iqbal,Sebastian Iqbal,Wakefield,Yorkshire and the Humber,,47.0,Male,,Employed full-time,Married,siqbal1973@outlook.com,07417918023,Social Media Ads
U98391,Adam,Silva,Adam Silva,CARDIFF,Wales,UK,47.0,Male,17916.35,Employed full-time,Married,adam.silva@hotmail.com,07950605506,Affiliate / Comparison Site
U30377,Lucas,James,Lucas James,Cambridge,East of England,United Kingdom,20.0,,9554.31,Unemployed,Married,sunshine518@gmail.com,07495370588,Organic Search
U39160,Aaron,King,Aaron King,BOLTON,North West,United Kingdom,46.0,Male,7096.99,Employed part-time,,aaron.king@gmail.com,+44 7396 109040,Organic Search
U27960,Diane,Bennett,Diane Bennett,Cambridge,East of England,United Kingdom,34.0,Female,52590.93,Employed full-time,Divorced,dbennett1970@gmail.com,07721 194004,Paid Search
