"user_id","first_name","surname","full_name","city","region","country","age","age_range","gender","income","income_range","employment_status","marital_status","email","phone_number","acquisition_channel"
U55985,Sarah,Chapman,Sarah Chapman,Swansea,Wales,United Kingdom,40.0,"36-50",Female,14818.67,Under 15k,,Single,sarah.chapman@gmail.com,+447311335196,Referral
U36931,Layla,Reid,Layla Reid,Birmingham,West Midlands,United Kingdom,39.0,"36-50",Female,14000.0,Under 15k,Employed full-time,,laylar21@gmail.com,+447914396097,Direct / App Store
U11078,Kathleen,Bell,Kathleen Bell,Dundee,Scotland,United Kingdom,65.0,"51-65",Female,20148.24,"15k-30k",Employed part-time,Other,,+447644722266,Direct / App Store
U49454,Layla,Williams,Layla Williams,,North West,United Kingdom,55.0,"51-65",Female,,,Employed part-time,Widowed,laylaw70@gmail.com,+447660322217,Referral
U38133,Ella,Harris,Ella Harris,Northampton,East Midlands,United Kingdom,34.0,"20-35",Female,6000.0,Under 15k,Employed part-time,Married,,+447491912041,Social Media Ads
U50903,Ella,Jones,Ella Jones,Brighton,South East,United Kingdom,45.0,"36-50",,36885.64,"30k-50k",Employed full-time,Divorced,,+447764162539,
U96376,Richard,Morris,Richard Morris,Plymouth,South West,United Kingdom,,,Male,20681.41,"15k-30k",Employed part-time,Married,richard.morris@btinternet.com,+447630019167,Social Media Ads
U36347,Daniel,Harrison,Daniel Harrison,Rotherham,Yorkshire And The Humber,United Kingdom,28.0,"20-35",Male,13477.56,Under 15k,Employed part-time,Single,daniel.harrison@gmail.com,+447517558730,Affiliate / Comparison Site
U48474,Alice,Morgan,Alice Morgan,Middlesbrough,,United Kingdom,43.0,"36-50",Female,33180.9,"30k-50k",Self-employed,,,+447105165998,Organic Search
U83630,Julie,Reid,Julie Reid,Aberdeen,,United Kingdom,60.0,"51-65",Female,27190.46,"15k-30k",Retired,,julie.reid@gmail.com,+447101298720,
U74459,Riley,Adams,Riley Adams,Belfast,Northern Ireland,United Kingdom,25.0,"20-35",Male,10746.59,Under 15k,Employed part-time,Single,riley.adams@outlook.com,,Affiliate / Comparison Site
U50528,Grace,Turner,Grace Turner,Sunderland,North East,United Kingdom,58.0,"51-65",Female,15297.06,"15k-30k",Self-employed,Married,grace.turner@outlook.com,+447962945971,Direct / App Store
U18535,Sofia,Davies,Sofia Davies,London,Greater London,United Kingdom,,,Female,45941.85,"30k-50k",Employed full-time,,sdavies1970@gmail.com,+447848792497,
U11097,Richard,Martin,Richard Martin,Manchester,North West,United Kingdom,45.0,"36-50",,36467.63,"30k-50k",Employed full-time,Married,richard.martin@gmail.com,+447581440973,Organic Search
U58576,Margaret,Young,Margaret Young,York,Yorkshire And The Humber,United Kingdom,47.0,"36-50",Female,53797.43,"50k-75k",Self-employed,Single,,+447634195215,Paid Search
U71208,Amy,Chapman,Amy Chapman,Westminster,Greater London,United Kingdom,32.0,"20-35",Female,19746.87,"15k-30k",Employed full-time,,,+447824554177,Direct / App Store
U12888,Sandra,Rahman,Sandra Rahman,,Scotland,United Kingdom,58.0,"51-65",Female,8000.0,Under 15k,Self-employed,Widowed,sandrar37@gmail.com,,Organic Search
U62480,Rebecca,Lewis,Rebecca Lewis,Birmingham,West Midlands,United Kingdom,30.0,"20-35",Female,18224.84,"15k-30k",Employed full-time,,rebecca.lewis@yahoo.co.uk,+447154239712,Organic Search
U52660,Arthur,Roberts,Arthur Roberts,,,United Kingdom,20.0,"20-35",Male,41773.88,"30k-50k",Employed full-time,Single,,+447958407935,Direct / App Store
U20877,Evie,Harrison,Evie Harrison,Northampton,East Midlands,United Kingdom,28.0,"20-35",,47206.16,"30k-50k",,Divorced,evie.harrison@yahoo.co.uk,+447182763349,Social Media Ads
U20950,Paul,James,Paul James,,Greater London,United Kingdom,65.0,"51-65",Male,45777.57,"30k-50k",Employed full-time,Widowed,paul.james@yahoo.co.uk,+447797338139,Social Media Ads
U66838,Amy,Bailey,Amy Bailey,Liverpool,North West,United Kingdom,34.0,"20-35",Female,40109.43,"30k-50k",Employed full-time,Married,amy.bailey@gmail.com,+447625847626,Paid Search
U88328,Helen,Bell,Helen Bell,Peterborough,East Of England,United Kingdom,32.0,"20-35",Female,47780.97,"30k-50k",Employed full-time,Married,helen.bell@gmail.com,,Referral
U85884,Mia,Byrne,Mia Byrne,Doncaster,Yorkshire And The Humber,United Kingdom,45.0,"36-50",,27318.67,"15k-30k",Employed full-time,Married,mia.byrne@hotmail.com,+447454821628,Social Media Ads
U34175,Georgia,Thompson,Georgia Thompson,Watford,East Of England,United Kingdom,27.0,"20-35",,6000.0,Under 15k,Employed part-time,Single,georgia.thompson@yahoo.co.uk,+447162491494,
U20570,Jessica,Jackson,Jessica Jackson,Exeter,South West,,32.0,"20-35",Female,16214.29,"15k-30k",Employed full-time,Single,jessica.jackson@outlook.com,+447307091542,Organic Search
U47813,Toby,King,Toby King,Warrington,North West,,33.0,"20-35",Male,,,Employed full-time,Separated,tobyk94@outlook.com,+447755322821,Organic Search
U94869,Olivia,Bennett,Olivia Bennett,Leeds,Yorkshire And The Humber,,40.0,"36-50",Female,14000.0,Under 15k,Employed full-time,Married,obennett1980@gmail.com,+447140358726,Organic Search
U85514,Nadia,Davies,Nadia Davies,Nottingham,East Midlands,United Kingdom,36.0,"36-50",,8697.42,Under 15k,Employed part-time,Single,nadia.davies@gmail.com,+447508566030,
U74042,Lucas,White,Lucas White,Reading,South East,United Kingdom,28.0,"20-35",Male,23819.75,"15k-30k",Employed full-time,Separated,lucas.white@gmail.com,+447737157914,Direct / App Store
U10436,Christopher,Costa,Christopher Costa,Bradford,,United Kingdom,,,Male,18533.89,"15k-30k",Employed part-time,Married,ccosta1981@outlook.com,+447748018618,Organic Search
U98035,Patricia,Davies,Patricia Davies,Slough,South East,United Kingdom,54.0,"51-65",Female,37237.26,"30k-50k",Employed full-time,Married,wolfy66@outlook.com,+447734339363,Direct / App Store
U68169,Grace,Harrison,Grace Harrison,Sale,North West,United Kingdom,48.0,"36-50",Female,23042.39,"15k-30k",Employed part-time,Other,grace.harrison@gmail.com,,Direct / App Store
U43582,Meera,Johnson,Meera Johnson,Ipswich,East Of England,United Kingdom,25.0,"20-35",Female,20364.23,"15k-30k",Employed full-time,Married,meera.johnson@btinternet.com,+447891808481,Social Media Ads
U22485,Barbara,Edwards,Barbara Edwards,London,Greater London,United Kingdom,63.0,"51-65",Female,19552.21,"15k-30k",Retired,,,+447401414743,Organic Search
U52775,Harrison,Begum,Harrison Begum,Brighton,South East,United Kingdom,,,Male,48476.76,"30k-50k",Employed full-time,Divorced,,+447409348934,Direct / App Store
U64670,Leah,Wright,Leah Wright,Gloucester,South West,United Kingdom,47.0,"36-50",Female,,,Self-employed,Single,leah.wright@live.co.uk,+447211025984,Affiliate / Comparison Site
U79629,Abigail,Ward,Abigail Ward,Telford,West Midlands,United Kingdom,,,Female,29102.63,"15k-30k",Employed full-time,Married,award1972@outlook.com,+447110795329,Paid Search
U42194,Callum,Rossi,Callum Rossi,Doncaster,Yorkshire And The Humber,,42.0,"36-50",,49199.1,"30k-50k",Employed full-time,Single,callum.rossi@icloud.com,+447176551321,
U93537,Paul,Cooper,Paul Cooper,,,United Kingdom,46.0,"36-50",Male,30085.22,"30k-50k",Employed full-time,,,+447124595489,Affiliate / Comparison Site
U94691,Charlie,Kowalski,Charlie Kowalski,Bradford,Yorkshire And The Humber,United Kingdom,,,Other,49765.52,"30k-50k",,Married,charlie.kowalski@gmail.com,+447258369569,Affiliate / Comparison Site
U59347,Alice,Marshall,Alice Marshall,,South East,,28.0,"20-35",,17703.68,"15k-30k",Employed full-time,Single,alice.marshall@gmail.com,,Organic Search
U25706,Oliver,Shaw,Oliver Shaw,,Scotland,United Kingdom,24.0,"20-35",Male,51810.66,"50k-75k",Employed full-time,,oshaw1983@outlook.com,+447785961700,Organic Search
U75117,Amy,Wood,Amy Wood,Brighton,South East,United Kingdom,27.0,"20-35",Female,51118.71,"50k-75k",Self-employed,Single,amy.wood@gmail.com,+447859284332,Affiliate / Comparison Site
U21415,Kathleen,Popescu,Kathleen Popescu,Colchester,,United Kingdom,55.0,"51-65",Female,23479.71,"15k-30k",Employed full-time,Single,,,Affiliate / Comparison Site
U44208,Jasper,Ahmed,Jasper Ahmed,London,,United Kingdom,,,Male,,,Employed full-time,Single,jaspera19@gmail.com,+447821001352,Social Media Ads
U75815,Claire,Simpson,Claire Simpson,Milton Keynes,South East,,55.0,"51-65",Female,,,Employed full-time,,sunshine978@gmail.com,+447376374949,Organic Search
U49080,Chelsea,Jackson,Chelsea Jackson,Preston,,United Kingdom,44.0,"36-50",Female,28570.68,"15k-30k",Employed full-time,Married,chelsea.jackson@yahoo.co.uk,+447696808186,Paid Search
U59532,Alexander,Harris,Alexander Harris,Swansea,Wales,United Kingdom,36.0,"36-50",Male,16797.8,"15k-30k",Employed full-time,Married,sunshine995@outlook.com,+447149137897,Referral
U93545,Aisha,Ward,Aisha Ward,,North West,United Kingdom,32.0,"20-35",Female,14418.63,Under 15k,Employed full-time,Divorced,award1987@outlook.com,+447321220131,Organic Search
U17698,Rory,Costa,Rory Costa,Manchester,,United Kingdom,30.0,"20-35",Male,20207.09,"15k-30k",Employed full-time,Married,,+447307081760,Organic Search
U23189,Graham,Watson,Graham Watson,,East Midlands,,25.0,"20-35",Male,,,Employed full-time,Separated,gwatson1989@outlook.com,,Paid Search
U95794,Elliot,Martin,Elliot Martin,Worcester,West Midlands,United Kingdom,40.0,"36-50",Male,14000.0,Under 15k,Employed full-time,Single,sunshine365@gmail.com,+447706184684,
U24066,Priya,Brown,Priya Brown,Swansea,Wales,United Kingdom,48.0,"36-50",Female,10643.75,Under 15k,Unemployed,Single,,,Social Media Ads
U37937,Samuel,Edwards,Samuel Edwards,Worcester,West Midlands,United Kingdom,40.0,"36-50",Male,44059.98,"30k-50k",Employed full-time,Married,samuel.edwards@gmail.com,,Direct / App Store
U38064,Harry,Johnson,Harry Johnson,Watford,East Of England,United Kingdom,54.0,"51-65",Male,48491.5,"30k-50k",Employed full-time,Separated,harry.johnson@yahoo.co.uk,+447770535555,Organic Search
U57500,Sebastian,Moore,Sebastian Moore,Milton Keynes,,United Kingdom,28.0,"20-35",Male,37791.93,"30k-50k",Employed full-time,Married,sebastianm1@outlook.com,+447514950280,Direct / App Store
U42505,Aaron,Robinson,Aaron Robinson,Dundee,,United Kingdom,51.0,"51-65",Male,23745.73,"15k-30k",Employed part-time,Married,aaronr26@gmail.com,+447667130131,Social Media Ads
U80977,Julie,Rahman,Julie Rahman,Swansea,Wales,United Kingdom,23.0,"20-35",Female,18222.77,"15k-30k",Employed full-time,Married,julie.rahman@btinternet.com,+447684002914,Direct / App Store
U34146,Colin,James,Colin James,,North West,United Kingdom,,,Male,49051.76,"30k-50k",,Single,,,Organic Search
U66633,Jasper,Adams,Jasper Adams,Newcastle Upon Tyne,North East,United Kingdom,37.0,"36-50",Male,67455.87,"50k-75k",Employed full-time,,jasper.adams@gmail.com,+447635208219,Paid Search
U78062,Gabriel,Chapman,Gabriel Chapman,Swindon,South West,United Kingdom,32.0,"20-35",,31101.37,"30k-50k",Employed full-time,Married,gchapman1975@gmail.com,+447318239313,Paid Search
U82934,Molly,Begum,Molly Begum,Watford,East Of England,,48.0,"36-50",,33391.11,"30k-50k",Employed full-time,Married,molly.begum@gmail.com,+447628052175,Organic Search
U90188,Connor,Davies,Connor Davies,Wakefield,Yorkshire And The Humber,United Kingdom,64.0,"51-65",Male,10892.93,Under 15k,Employed part-time,Widowed,connord15@gmail.com,+447303736755,Organic Search
U39781,Sofia,Begum,Sofia Begum,Swansea,,United Kingdom,37.0,"36-50",Female,36047.59,"30k-50k",Employed full-time,Divorced,sofia.begum@hotmail.com,+447530656888,Social Media Ads
U75209,Richard,Evans,Richard Evans,,North West,United Kingdom,55.0,"51-65",Male,,,Employed full-time,Married,,+447974017980,Social Media Ads
U69916,Alfie,Popescu,Alfie Popescu,Basildon,East Of England,United Kingdom,37.0,"36-50",Male,8513.69,Under 15k,Unemployed,Married,alfiep93@outlook.com,+447336063908,Organic Search
U28590,Alfie,Jones,Alfie Jones,Bath,South West,United Kingdom,41.0,"36-50",Male,21048.0,"15k-30k",Employed part-time,Married,ajones1979@outlook.com,+447517426605,Affiliate / Comparison Site
U79120,Freya,Kowalski,Freya Kowalski,Manchester,North West,United Kingdom,,,Female,4332.73,Under 15k,,Married,freyak28@live.co.uk,+447257158290,Paid Search
U92270,Liam,Bailey,Liam Bailey,Blackburn,North West,United Kingdom,40.0,"36-50",,29331.44,"15k-30k",Employed full-time,Married,liam.bailey@gmail.com,+447412676873,Referral
U47368,Matilda,Nguyen,Matilda Nguyen,Blackburn,North West,United Kingdom,32.0,"20-35",Female,43330.24,"30k-50k",,Divorced,mnguyen1998@live.co.uk,+447672766074,Paid Search
U75060,Laura,Lee,Laura Lee,Cambridge,East Of England,United Kingdom,30.0,"20-35",Female,23778.77,"15k-30k",Employed full-time,Single,laura.lee@gmail.com,+447768158616,
U68727,Liam,Green,Liam Green,Derby,East Midlands,United Kingdom,26.0,"20-35",Male,42892.25,"30k-50k",Self-employed,Single,liamg30@yahoo.co.uk,+447697170204,Social Media Ads
U53581,Joshua,Clark,Joshua Clark,Swindon,South West,United Kingdom,30.0,"20-35",Male,35577.13,"30k-50k",Self-employed,Married,,+447278730572,Organic Search
U17829,Sophia,Williams,Sophia Williams,Reading,South East,United Kingdom,29.0,"20-35",Female,59683.78,"50k-75k",Employed full-time,,sophia.williams@icloud.com,+447158102829,Organic Search
U74385,Layla,Jones,Layla Jones,Derby,East Midlands,United Kingdom,46.0,"36-50",Female,,,Employed full-time,Widowed,ljones1997@gmail.com,+447229172632,
U20454,Jayden,Andersson,Jayden Andersson,Stockport,,United Kingdom,36.0,"36-50",Male,28128.09,"15k-30k",Employed full-time,Divorced,jayden.andersson@outlook.com,,
U80166,Sandra,Bailey,Sandra Bailey,Coventry,West Midlands,,37.0,"36-50",Female,34954.11,"30k-50k",Self-employed,,sbailey1989@gmail.com,+447116691558,Affiliate / Comparison Site
U20689,Mia,Malik,Mia Malik,Gloucester,South West,,,,Female,35272.35,"30k-50k",Employed full-time,Single,mia.malik@icloud.com,+447216992588,Affiliate / Comparison Site
U85443,Sebastian,Murphy,Sebastian Murphy,Milton Keynes,South East,United Kingdom,23.0,"20-35",Male,,,Student,,sebastianm35@gmail.com,+447472067930,Organic Search
U93138,Grace,King,Grace King,Colchester,East Of England,United Kingdom,41.0,"36-50",Female,23397.31,"15k-30k",Employed part-time,Married,gracek63@icloud.com,+447113213891,Social Media Ads
U22421,Megan,Morgan,Megan Morgan,Cardiff,Wales,United Kingdom,35.0,"20-35",Female,25974.75,"15k-30k",Employed full-time,Married,megan.morgan@outlook.com,,Referral
U63531,Layla,Campbell,Layla Campbell,Luton,East Of England,United Kingdom,43.0,"36-50",Female,14538.9,Under 15k,Employed part-time,Divorced,layla.campbell@@hotmail.com,+447475704211,Affiliate / Comparison Site
U31044,Deborah,Murphy,Deborah Murphy,,,United Kingdom,52.0,"51-65",Female,26359.24,"15k-30k",,Other,dmurphy1975@gmail.com,+447306308060,Direct / App Store
U53940,Elsie,James,Elsie James,Newcastle Upon Tyne,North East,,65.0,"51-65",Female,12705.42,Under 15k,Retired,Widowed,ejames1980@outlook.com,,Organic Search
U56222,Zara,Thomas,Zara Thomas,Luton,East Of England,United Kingdom,32.0,"20-35",Female,14000.0,Under 15k,Employed full-time,Single,,+447442053057,Referral
U81359,Robert,Wood,Robert Wood,Oxford,South East,,64.0,"51-65",Male,58021.34,"50k-75k",Self-employed,,legend937@hotmail.com,+447854070279,Social Media Ads
U92152,Linda,Marshall,Linda Marshall,Plymouth,South West,United Kingdom,29.0,"20-35",Female,,,Employed full-time,Single,lindam82@@hotmail.com,+447460862865,
U78207,Charlie,Morris,Charlie Morris,Basildon,,United Kingdom,56.0,"51-65",Male,29092.81,"15k-30k",,Married,charliem67@hotmail.com,+447629463908,Organic Search
U74978,Sophia,Davies,Sophia Davies,Bath,,United Kingdom,53.0,"51-65",Female,29350.78,"15k-30k",Employed part-time,Divorced,sophia.davies@gmail.com,+447746023500,Direct / App Store
U56664,Matilda,Khan,Matilda Khan,Sheffield,Yorkshire And The Humber,United Kingdom,36.0,"36-50",Female,,,Employed part-time,Married,matilda.khan@gmail.com,+447498459092,
U70651,Amy,Shaw,Amy Shaw,,,United Kingdom,38.0,"36-50",Female,28070.8,"15k-30k",Self-employed,,amy.shaw@icloud.com,+447877625407,Referral
U51607,Margaret,Foster,Margaret Foster,Sheffield,Yorkshire And The Humber,United Kingdom,43.0,"36-50",Female,36938.65,"30k-50k",Employed full-time,Married,margaretf57@hotmail.com,+447839023828,
U52496,Alexander,Green,Alexander Green,Paisley,Scotland,United Kingdom,28.0,"20-35",Male,37718.97,"30k-50k",Employed full-time,Single,alexander.green@yahoo.co.uk,+447594633193,Paid Search
U61113,Rosie,Harris,Rosie Harris,,South West,United Kingdom,48.0,"36-50",Female,,,Employed full-time,Other,rosie.harris@yahoo.co.uk,+447483058548,Referral
U10701,Barry,Edwards,Barry Edwards,Slough,,United Kingdom,20.0,"20-35",Male,46356.13,"30k-50k",,Single,barry.edwards@icloud.com,+447126077882,Social Media Ads
U60446,Rory,Byrne,Rory Byrne,Slough,South East,United Kingdom,21.0,"20-35",Male,35766.49,"30k-50k",Employed full-time,,rory.byrne@icloud.com,,Social Media Ads
U21549,Muhammad,Hunt,Muhammad Hunt,Bradford,Yorkshire And The Humber,United Kingdom,62.0,"51-65",Male,16061.66,"15k-30k",,Widowed,muhammad.hunt@gmail.com,+447156809970,Affiliate / Comparison Site
U25295,Theo,Lee,Theo Lee,,South East,United Kingdom,34.0,"20-35",Male,26588.84,"15k-30k",,Married,tlee1986@hotmail.com,+447784447076,Paid Search
U24976,Meera,Davies,Meera Davies,Sale,North West,United Kingdom,41.0,"36-50",Female,,,Unemployed,Single,meera.davies@outlook.com,+447344328193,Direct / App Store
U65022,Leo,Silva,Leo Silva,Plymouth,South West,United Kingdom,24.0,"20-35",Other,44721.82,"30k-50k",,Single,leo.silva@yahoo.co.uk,+447512133279,Social Media Ads
U56484,Patricia,James,Patricia James,Luton,East Of England,United Kingdom,30.0,"20-35",Female,20390.02,"15k-30k",,,patricia.james@icloud.com,+447423207983,Social Media Ads
U18487,Ian,Shah,Ian Shah,Bournemouth,South West,United Kingdom,30.0,"20-35",,29279.85,"15k-30k",Employed full-time,,ians48@icloud.com,+447265704565,Paid Search
U14478,Jayden,Morris,Jayden Morris,Paisley,Scotland,United Kingdom,44.0,"36-50",Male,,,Employed full-time,Divorced,jaydenm48@gmail.com,+447465651161,Organic Search
U62694,Kian,Cox,Kian Cox,Wakefield,Yorkshire And The Humber,,46.0,"36-50",Male,43663.78,"30k-50k",,Single,,+447285223047,Social Media Ads
U74463,Millie,Mitchell,Millie Mitchell,Paisley,Scotland,United Kingdom,35.0,"20-35",Female,35821.07,"30k-50k",Self-employed,Divorced,millie.mitchell@gmail.com,+447913008089,Referral
U32628,Toby,Iqbal,Toby Iqbal,Paisley,Scotland,United Kingdom,,,Male,,,Employed full-time,Married,tiqbal1998@hotmail.com,+447360772234,Organic Search
U18046,Laura,Thomas,Laura Thomas,Stockport,North West,United Kingdom,58.0,"51-65",Female,,,Employed full-time,,laura.thomas@gmail.com,+447548868729,Paid Search
U94485,Rory,Marshall,Rory Marshall,Basildon,East Of England,United Kingdom,,,Male,33763.92,"30k-50k",,Married,rory.marshall@gmail.com,+447633433355,Affiliate / Comparison Site
U93177,Diane,Young,Diane Young,Worcester,West Midlands,United Kingdom,52.0,"51-65",Female,45069.25,"30k-50k",,Divorced,diane.young@gmail.com,,
U81010,Rosie,King,Rosie King,Middlesbrough,North East,United Kingdom,43.0,"36-50",Female,26166.71,"15k-30k",Employed full-time,Married,smiley918@outlook.com,+447650982408,Referral
U99010,Joshua,Lewis,Joshua Lewis,Glasgow,Scotland,United Kingdom,62.0,"51-65",Male,27879.97,"15k-30k",Retired,Single,jlewis1972@gmail.com,+447381839434,Paid Search
